store_id,date,hour_of_day,department,scheduled_staff_count,actual_staff_count
STORE-002,2026-07-24,9,Stockroom,4,3
STORE-002,2026-07-24,10,Checkout,3,4
STORE-002,2026-07-24,10,Sales Floor,3,3
STORE-002,2026-07-24,10,Stockroom,4,4
STORE-002,2026-07-24,11,Checkout,3,4
STORE-002,2026-07-24,11,Sales Floor,5,5
STORE-002,2026-07-24,11,Stockroom,2,1
STORE-002,2026-07-24,12,Checkout,6,6
STORE-002,2026-07-24,12,Sales Floor,5,5
STORE-002,2026-07-24,12,Stockroom,2,1
STORE-002,2026-07-24,13,Checkout,6,6
STORE-002,2026-07-24,13,Sales Floor,5,5
STORE-002,2026-07-24,13,Stockroom,2,1
STORE-002,2026-07-24,14,Checkout,6,6
STORE-002,2026-07-24,14,Sales Floor,5,5
STORE-002,2026-07-24,14,Stockroom,2,1
STORE-002,2026-07-24,15,Checkout,3,2
STORE-002,2026-07-24,15,Sales Floor,5,5
STORE-002,2026-07-24,15,Stockroom,2,2
STORE-002,2026-07-24,16,Checkout,3,3
STORE-002,2026-07-24,16,Sales Floor,5,5
STORE-002,2026-07-24,16,Stockroom,2,2
STORE-002,2026-07-24,17,Checkout,6,6
STORE-002,2026-07-24,17,Sales Floor,5,6
STORE-002,2026-07-24,17,Stockroom,2,3
STORE-002,2026-07-24,18,Checkout,6,6
STORE-002,2026-07-24,18,Sales Floor,5,5
STORE-002,2026-07-24,18,Stockroom,2,3
STORE-002,2026-07-24,19,Checkout,6,6
STORE-002,2026-07-24,19,Sales Floor,3,3
STORE-002,2026-07-24,19,Stockroom,2,1
STORE-002,2026-07-24,20,Checkout,3,3
STORE-002,2026-07-24,20,Sales Floor,3,3
STORE-002,2026-07-24,20,Stockroom,2,2
STORE-002,2026-07-24,21,Checkout,3,3
STORE-002,2026-07-24,21,Sales Floor,3,2
STORE-002,2026-07-24,21,Stockroom,2,2
STORE-003,2026-07-24,8,Checkout,3,2
STORE-003,2026-07-24,8,Sales Floor,3,3
STORE-003,2026-07-24,8,Stockroom,4,5
STORE-003,2026-07-24,9,Checkout,3,2
STORE-003,2026-07-24,9,Sales Floor,3,3
STORE-003,2026-07-24,9,Stockroom,4,4
STORE-003,2026-07-24,10,Checkout,3,2
STORE-003,2026-07-24,10,Sales Floor,3,3
STORE-003,2026-07-24,10,Stockroom,4,4
STORE-003,2026-07-24,11,Checkout,3,2
STORE-003,2026-07-24,11,Sales Floor,5,6
STORE-003,2026-07-24,11,Stockroom,2,2
STORE-003,2026-07-24,12,Checkout,6,6
STORE-003,2026-07-24,12,Sales Floor,5,5
STORE-003,2026-07-24,12,Stockroom,2,2
STORE-003,2026-07-24,13,Checkout,6,6
STORE-003,2026-07-24,13,Sales Floor,5,6
STORE-003,2026-07-24,13,Stockroom,2,2
STORE-003,2026-07-24,14,Checkout,6,6
STORE-003,2026-07-24,14,Sales Floor,5,5
STORE-003,2026-07-24,14,Stockroom,2,1
STORE-003,2026-07-24,15,Checkout,3,3
STORE-003,2026-07-24,15,Sales Floor,5,5
STORE-003,2026-07-24,15,Stockroom,2,2
STORE-003,2026-07-24,16,Checkout,3,3
STORE-003,2026-07-24,16,Sales Floor,5,5
STORE-003,2026-07-24,16,Stockroom,2,2
STORE-003,2026-07-24,17,Checkout,6,5
STORE-003,2026-07-24,17,Sales Floor,5,5
STORE-003,2026-07-24,17,Stockroom,2,3
STORE-003,2026-07-24,18,Checkout,6,5
STORE-003,2026-07-24,18,Sales Floor,5,5
STORE-003,2026-07-24,18,Stockroom,2,3
STORE-003,2026-07-24,19,Checkout,6,6
STORE-003,2026-07-24,19,Sales Floor,3,3
STORE-003,2026-07-24,19,Stockroom,2,2
STORE-003,2026-07-24,20,Checkout,3,3
STORE-003,2026-07-24,20,Sales Floor,3,4
STORE-003,2026-07-24,20,Stockroom,2,2
STORE-003,2026-07-24,21,Checkout,3,3
STORE-003,2026-07-24,21,Sales Floor,3,2
STORE-003,2026-07-24,21,Stockroom,2,2
STORE-004,2026-07-24,8,Checkout,3,2
STORE-004,2026-07-24,8,Sales Floor,3,3
STORE-004,2026-07-24,8,Stockroom,4,4
STORE-004,2026-07-24,9,Checkout,3,3
STORE-004,2026-07-24,9,Sales Floor,3,3
STORE-004,2026-07-24,9,Stockroom,4,3
STORE-004,2026-07-24,10,Checkout,3,3
STORE-004,2026-07-24,10,Sales Floor,3,4
STORE-004,2026-07-24,10,Stockroom,4,4
STORE-004,2026-07-24,11,Checkout,3,3
STORE-004,2026-07-24,11,Sales Floor,5,5
STORE-004,2026-07-24,11,Stockroom,2,1
STORE-004,2026-07-24,12,Checkout,6,6
STORE-004,2026-07-24,12,Sales Floor,5,4
STORE-004,2026-07-24,12,Stockroom,2,2
STORE-004,2026-07-24,13,Checkout,6,6
STORE-004,2026-07-24,13,Sales Floor,5,5
STORE-004,2026-07-24,13,Stockroom,2,2
STORE-004,2026-07-24,14,Checkout,6,6
STORE-004,2026-07-24,14,Sales Floor,5,5
STORE-004,2026-07-24,14,Stockroom,2,2
STORE-004,2026-07-24,15,Checkout,3,3
STORE-004,2026-07-24,15,Sales Floor,5,5
STORE-004,2026-07-24,15,Stockroom,2,2
STORE-004,2026-07-24,16,Checkout,3,3
STORE-004,2026-07-24,16,Sales Floor,5,5
STORE-004,2026-07-24,16,Stockroom,2,1
STORE-004,2026-07-24,17,Checkout,6,6
STORE-004,2026-07-24,17,Sales Floor,5,4
STORE-004,2026-07-24,17,Stockroom,2,3
STORE-004,2026-07-24,18,Checkout,6,5
STORE-004,2026-07-24,18,Sales Floor,5,5
STORE-004,2026-07-24,18,Stockroom,2,2
STORE-004,2026-07-24,19,Checkout,6,5
STORE-004,2026-07-24,19,Sales Floor,3,3
STORE-004,2026-07-24,19,Stockroom,2,2
STORE-004,2026-07-24,20,Checkout,3,3
STORE-004,2026-07-24,20,Sales Floor,3,2
STORE-004,2026-07-24,20,Stockroom,2,2
STORE-004,2026-07-24,21,Checkout,3,3
STORE-004,2026-07-24,21,Sales Floor,3,3
STORE-004,2026-07-24,21,Stockroom,2,3
